Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
10428,5262774172,Brucrew24 (9/10),0,87.78001,DST Patriots  FLEX Wan'Dale Robinson QB Brock Purdy RB Bijan Robinson RB Saquon Barkley TE Michael Mayer WR Mike Evans WR Luther Burden III WR Quentin Johnston,,,
10430,5261032518,sjomeguy7 (1/2),0,87.76,DST Eagles  FLEX Travis Etienne Jr. QB Dak Prescott RB De'Von Achane RB David Montgomery TE Kyle Pitts Sr. WR Christian Watson WR Jalen Coker WR Marvin Harrison Jr.,,,
10430,5258591923,russd1977,0,87.759995,DST Cardinals  FLEX Ashton Jeanty QB Trevor Lawrence RB Chuba Hubbard RB Rhamondre Stevenson TE Tucker Kraft WR Chris Olave WR Garrett Wilson WR Deebo Samuel Sr.,,,
10432,5261442046,joefish731,0,87.72,DST Cardinals  FLEX Pat Freiermuth QB Caleb Williams RB Chase Brown RB Jaylen Warren TE Trey McBride WR George Pickens WR Christian Watson WR Deebo Samuel Sr.,,,
10432,5263827908,asarge29 (5/5),0,87.72,DST Ravens  FLEX Jadarian Price QB Carson Wentz RB David Montgomery RB Javonte Williams TE Juwan Johnson WR DeVonta Smith WR Mike Evans WR Emeka Egbuka,,,
10434,5261479204,liammckercher,0,87.7,DST Eagles  FLEX Caleb Douglas QB Jordan Love RB David Montgomery RB Chuba Hubbard TE Trey McBride WR Emeka Egbuka WR George Pickens WR Matthew Golden,,,
10435,5257139581,WeDemBucs_813,0,87.68001,DST Buccaneers  FLEX Jeremiyah Love QB Baker Mayfield RB D'Andre Swift RB Bucky Irving TE Juwan Johnson WR Mike Evans WR Emeka Egbuka WR Chris Godwin Jr.,,,
10435,5259535524,Sorgi14 (3/4),0,87.68,DST Seahawks  FLEX Saquon Barkley QB Brock Purdy RB Kenny Gainwell RB J.K. Dobbins TE Dallas Goedert WR Christian Watson WR Tetairoa McMillan WR Deebo Samuel Sr.,,,
10437,5263766312,DENCIO16 (2/2),0,87.64,DST Bengals  FLEX Breece Hall QB Jayden Daniels RB Bijan Robinson RB De'Von Achane TE Jonnu Smith WR George Pickens WR Rome Odunze WR Terry McLaurin,,,
10438,5262949621,Lerxt7770,0,87.58,DST Buccaneers  FLEX Bijan Robinson QB Baker Mayfield RB David Montgomery RB Aaron Jones Sr. TE Juwan Johnson WR Garrett Wilson WR Chris Godwin Jr. WR Rome Odunze,,,
10439,5262935630,JeffsTeam43,0,87.56,DST Seahawks  FLEX Ashton Jeanty QB Trevor Lawrence RB Derrick Henry RB Kyle Monangai TE Dallas Goedert WR Christian Watson WR Deebo Samuel Sr. WR Jalen Coker,,,
10440,5261386436,meanrabbit88,0,87.520004,DST Buccaneers  FLEX Matthew Golden QB Carson Wentz RB Derrick Henry RB David Montgomery TE Michael Mayer WR Justin Jefferson WR Garrett Wilson WR Parker Washington,,,
10441,5261883945,Ravens311,0,87.48,DST Ravens  FLEX Christian Watson QB Aaron Rodgers RB Derrick Henry RB D'Andre Swift TE Dallas Goedert WR Emeka Egbuka WR Deebo Samuel Sr. WR Jalen Coker,,,
10442,5263345147,bobbyhollis,0,87.420006,DST Titans  FLEX Aaron Jones Sr. QB Caleb Williams RB Saquon Barkley RB Ashton Jeanty TE Mark Andrews WR George Pickens WR Garrett Wilson WR Rome Odunze,,,
10442,5259906468,Da_MF_Kern,0,87.42,DST 49ers  FLEX Parker Washington QB Caleb Williams RB Bucky Irving RB Bhayshul Tuten TE Harold Fannin Jr. WR Justin Jefferson WR Luther Burden III WR Pat Bryant,,,
10442,5263761640,pockets576,0,87.42,DST Browns  FLEX Ja'Marr Chase QB Carson Wentz RB Christian McCaffrey RB Saquon Barkley TE Tucker Kraft WR Tetairoa McMillan WR Marvin Harrison Jr. WR Jayden Reed,,,
10445,5260898815,wcsanchez04 (1/2),0,87.4,DST Jaguars  FLEX D'Andre Swift QB Jordan Love RB Derrick Henry RB David Montgomery TE Michael Mayer WR Justin Jefferson WR Christian Watson WR Kayshon Boutte,,,
10446,5261159457,djbistro (1/2),0,87.380005,DST 49ers  FLEX Colston Loveland QB Brock Purdy RB Bijan Robinson RB Ashton Jeanty TE Mark Andrews WR Mike Evans WR Terry McLaurin WR DeMario Douglas,,,
10447,5263870426,phillythekiid (1/3),0,87.36,DST Ravens  FLEX Christian McCaffrey QB Trevor Lawrence RB Derrick Henry RB Rhamondre Stevenson TE Dallas Goedert WR Deebo Samuel Sr. WR Jalen Coker WR Matthew Golden,,,
10447,5259466701,STjude8 (3/4),0,87.35999,DST Jaguars  FLEX Tucker Kraft QB Trevor Lawrence RB Christian McCaffrey RB David Montgomery TE Pat Freiermuth WR Mike Evans WR Christian Watson WR Parker Washington,,,
10449,5263724493,MAYORxKANYE,0,87.32001,DST Jets  FLEX Bucky Irving QB Caleb Williams RB Javonte Williams RB Breece Hall TE Dallas Goedert WR Christian Watson WR Tetairoa McMillan WR Jakobi Meyers,,,
10449,5261003727,jlubbert,0,87.32,DST 49ers  FLEX Bijan Robinson QB Carson Wentz RB Derrick Henry RB Aaron Jones Sr. TE Evan Engram WR Justin Jefferson WR Christian Watson WR Jaylin Noel,,,
10451,5257726184,packerbacker71,0,87.28001,DST Dolphins  FLEX Kenyon Sadiq QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Mike Gesicki WR Ja'Marr Chase WR Emeka Egbuka WR Chris Godwin Jr.,,,
10451,5262964108,JB9888,0,87.28001,DST Texans  FLEX Bijan Robinson QB Bryce Young RB David Montgomery RB Jonathon Brooks TE Dallas Goedert WR Emeka Egbuka WR Tetairoa McMillan WR Matthew Golden,,,
10453,5262177305,kuhndsn (2/2),0,87.22,DST 49ers  FLEX Josh Oliver QB Caleb Williams RB Bijan Robinson RB Bucky Irving TE Juwan Johnson WR Justin Jefferson WR Christian Watson WR Matthew Golden,,,
10453,5263870880,JimWhiteSoxFan (1/2),0,87.22,DST Packers  FLEX Jaylen Wright QB Caleb Williams RB Javonte Williams RB Kyle Monangai TE Colston Loveland WR CeeDee Lamb WR Emeka Egbuka WR DK Metcalf,,,
10455,5262055192,picklebarrell (5/7),0,87.200005,DST Ravens  FLEX Ashton Jeanty QB Lamar Jackson RB Derrick Henry RB David Montgomery TE Mark Andrews WR Rome Odunze WR Antonio Williams WR Dontayvion Wicks,,,
10455,5263508633,ScottOrosz23,0,87.200005,DST Eagles  FLEX Aaron Jones Sr. QB Jordan Love RB Bijan Robinson RB David Montgomery TE Colston Loveland WR Christian Watson WR Jalen Coker WR Devaughn Vele,,,
10457,5261083344,GreenIPA_Chiefs (2/2),0,87.18001,DST Buccaneers  FLEX Tucker Kraft QB Baker Mayfield RB Bijan Robinson RB Christian McCaffrey TE Cade Otton WR Emeka Egbuka WR Chris Godwin Jr. WR Rashid Shaheed,,,
10458,5262588892,laurels,0,87.16,DST 49ers  FLEX Alvin Kamara QB Jalen Hurts RB Breece Hall RB Chuba Hubbard TE Dallas Goedert WR Mike Evans WR Drake London WR Deebo Samuel Sr.,,,
10458,5262601097,Trini_4_life,0,87.159996,DST Packers  FLEX Tucker Kraft QB Trevor Lawrence RB Bucky Irving RB Chuba Hubbard TE Trey McBride WR George Pickens WR Christian Watson WR Makai Lemon,,,
10460,5257148083,jodydae,0,87.12,DST Panthers  FLEX Rachaad White QB Carson Wentz RB Ashton Jeanty RB David Montgomery TE Dallas Goedert WR Nico Collins WR Emeka Egbuka WR Christian Watson,,,
10460,5263849204,Jgarof21,0,87.119995,DST Texans  FLEX George Pickens QB Caleb Williams RB Saquon Barkley RB D'Andre Swift TE Hunter Henry WR Emeka Egbuka WR Parker Washington WR Devaughn Vele,,,
10462,5261713551,tianiapa (1/2),0,87.100006,DST Steelers  FLEX Matthew Golden QB Lamar Jackson RB Bijan Robinson RB Derrick Henry TE Mike Gesicki WR Justin Jefferson WR Jalen Coker WR Chris Moore,,,
10462,5261138785,jholley43,0,87.1,DST Seahawks  FLEX Christian Watson QB Jordan Love RB Derrick Henry RB Rhamondre Stevenson TE Dallas Goedert WR Chris Godwin Jr. WR Rome Odunze WR Devaughn Vele,,,
10464,5261222937,lokidk (2/6),0,87.02001,DST Titans  FLEX Chris Moore QB Caleb Williams RB Javonte Williams RB D'Andre Swift TE Colston Loveland WR Justin Jefferson WR DeVonta Smith WR Rome Odunze,,,
10464,5263136529,wet_paper_bag,0,87.02001,DST Titans  FLEX Javonte Williams QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE David Njoku WR Justin Jefferson WR Garrett Wilson WR Matthew Golden,,,
10464,5262575830,Tiggermu149,0,87.02,DST Chargers  FLEX Kalif Raymond QB Caleb Williams RB David Montgomery RB D'Andre Swift TE George Kittle WR Mike Evans WR Christian Watson WR Ladd McConkey,,,
10467,5257076373,jgbuilderinc,0,86.98001,DST Raiders  FLEX David Montgomery QB Brock Purdy RB Bijan Robinson RB Javonte Williams TE Michael Mayer WR Justin Jefferson WR Antonio Williams WR Mack Hollins,,,
10467,5262024118,Bottle1980,0,86.98,DST Buccaneers  FLEX Matthew Golden QB Baker Mayfield RB Bijan Robinson RB D'Andre Swift TE Kyle Pitts Sr. WR Jaylen Waddle WR Rome Odunze WR Quentin Johnston,,,
10469,5258158433,FIREHOUSEMIKE (3/10),0,86.96,DST Eagles  FLEX Aaron Jones Sr. QB Jalen Hurts RB Ashton Jeanty RB Bucky Irving TE Dallas Goedert WR Christian Watson WR Deebo Samuel Sr. WR Terry McLaurin,,,
10470,5260588147,aw00,0,86.9,DST Cardinals  FLEX Tyler Allgeier QB Lamar Jackson RB Derrick Henry RB Ashton Jeanty TE Trey McBride WR Luther Burden III WR Matthew Golden WR Kendrick Bourne,,,
10471,5260451139,geezy87NOLA (1/3),0,86.880005,DST 49ers  FLEX David Montgomery QB Justin Herbert RB Derrick Henry RB D'Andre Swift TE Dallas Goedert WR Tee Higgins WR Carnell Tate WR Devaughn Vele,,,
10471,5263099238,saywhenmusiclover,0,86.880005,DST Buccaneers  FLEX Jakobi Meyers QB Baker Mayfield RB Derrick Henry RB David Montgomery TE Mark Andrews WR Emeka Egbuka WR George Pickens WR Jalen Coker,,,
10473,5258248607,cdkamp18,0,86.82,DST Eagles  FLEX Bucky Irving QB Carson Wentz RB Derrick Henry RB Aaron Jones Sr. TE Dallas Goedert WR Justin Jefferson WR Chris Godwin Jr. WR Jalen Coker,,,
10473,5262173815,adamt44,0,86.82,DST Cardinals  FLEX Bijan Robinson QB Bo Nix RB Derrick Henry RB Travis Etienne Jr. TE Noah Fant WR George Pickens WR Dontayvion Wicks WR Devaughn Vele,,,
10475,5260449811,FA-Q-UP,0,86.80001,DST Buccaneers  FLEX Pat Freiermuth QB Lamar Jackson RB Christian McCaffrey RB Chuba Hubbard TE Dallas Goedert WR Mike Evans WR Emeka Egbuka WR Jack Bech,,,
10476,5259703633,dwight19801980,0,86.72,DST Seahawks  FLEX Dallas Goedert QB Caleb Williams RB David Montgomery RB D'Andre Swift TE Juwan Johnson WR Christian Watson WR Drake London WR Garrett Wilson,,,
10477,5263858526,jrakestr (2/4),0,86.700005,DST Chargers  FLEX Jayden Reed QB Jordan Love RB Bijan Robinson RB Javonte Williams TE Mark Andrews WR Christian Watson WR Garrett Wilson WR DK Metcalf,,,
10478,5263865538,Seanjer16 (7/7),0,86.68001,DST Buccaneers  FLEX Kenny Gainwell QB Baker Mayfield RB Derrick Henry RB Bucky Irving TE Cade Otton WR Mike Evans WR Emeka Egbuka WR Chris Godwin Jr.,,,
10478,5261409806,Giantsgamer23,0,86.68,DST 49ers  FLEX Pat Bryant QB Brock Purdy RB Bijan Robinson RB Saquon Barkley TE Colston Loveland WR George Pickens WR Jayden Reed WR Rashod Bateman,,,
10478,5261963218,Jason8000,0,86.68,DST Ravens  FLEX Tucker Kraft QB Brock Purdy RB Bijan Robinson RB Derrick Henry TE Kenyon Sadiq WR George Pickens WR Rome Odunze WR Wan'Dale Robinson,,,
10481,5261771682,Jettcash23 (1/6),0,86.64001,DST Jaguars  FLEX Ja'Marr Chase QB Jayden Daniels RB Bijan Robinson RB Javonte Williams TE Dallas Goedert WR DK Metcalf WR Matthew Golden WR Antonio Williams,,,
10481,5261778594,Jettcash23 (4/6),0,86.64001,DST Jaguars  FLEX Ja'Marr Chase QB Jayden Daniels RB Bijan Robinson RB Javonte Williams TE Dallas Goedert WR DK Metcalf WR Matthew Golden WR Antonio Williams,,,
10481,5261786740,Jettcash23 (5/6),0,86.64001,DST Jaguars  FLEX Ja'Marr Chase QB Jayden Daniels RB Bijan Robinson RB Javonte Williams TE Dallas Goedert WR DK Metcalf WR Matthew Golden WR Antonio Williams,,,
10481,5263803647,Jettcash23 (6/6),0,86.64001,DST Jaguars  FLEX Ja'Marr Chase QB Jayden Daniels RB Bijan Robinson RB Javonte Williams TE Dallas Goedert WR DK Metcalf WR Matthew Golden WR Antonio Williams,,,
10485,5261875595,Midkid_440 (1/3),0,86.62,DST 49ers  FLEX Jaylen Warren QB Caleb Williams RB Bijan Robinson RB D'Andre Swift TE Cole Kmet WR Luther Burden III WR Rome Odunze WR Stefon Diggs,,,
10486,5260020576,markhansen,0,86.560005,DST Saints  FLEX D'Andre Swift QB Trevor Lawrence RB Derrick Henry RB Breece Hall TE Dallas Goedert WR Mike Evans WR Chris Godwin Jr. WR Terry McLaurin,,,
10487,5262758053,dkhbnguyen97,0,86.50001,DST Steelers  FLEX Travis Etienne Jr. QB Lamar Jackson RB David Montgomery RB Kyle Monangai TE Dallas Goedert WR Christian Watson WR Luther Burden III WR Stefon Diggs,,,
10488,5260187508,dceppos,0,86.48,DST 49ers  FLEX Bhayshul Tuten QB Baker Mayfield RB Derrick Henry RB David Montgomery TE Dallas Goedert WR Justin Jefferson WR Jalen Coker WR Jack Bech,,,
10488,5262678265,brad221965,0,86.48,DST Ravens  FLEX Luther Burden III QB Justin Herbert RB Derrick Henry RB David Montgomery TE David Njoku WR DeVonta Smith WR Emeka Egbuka WR Quentin Johnston,,,
10490,5263289721,jpotty76,0,86.439995,DST Seahawks  FLEX Saquon Barkley QB Jayden Daniels RB Rhamondre Stevenson RB Kyle Monangai TE Mark Andrews WR Christian Watson WR Parker Washington WR Deebo Samuel Sr.,,,
10491,5263745055,mes947,0,86.380005,DST Seahawks  FLEX Dontayvion Wicks QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Dallas Goedert WR Chris Godwin Jr. WR Rome Odunze WR Deebo Samuel Sr.,,,
10492,5256481462,mikahaela,0,86.34,DST Ravens  FLEX KaVontae Turpin QB Jayden Daniels RB Javonte Williams RB Kyle Monangai TE Dallas Goedert WR Ja'Marr Chase WR Zay Flowers WR Jaylen Waddle,,,
10493,5262376654,Baraccuss9,0,86.32001,DST Seahawks  FLEX Christian Watson QB Caleb Williams RB D'Andre Swift RB Bucky Irving TE Colston Loveland WR Luther Burden III WR Deebo Samuel Sr. WR Jalen Coker,,,
10493,5263792850,azelly (1/2),0,86.32,DST 49ers  FLEX Derrick Henry QB Carson Wentz RB Bijan Robinson RB Rhamondre Stevenson TE Dallas Goedert WR Ja'Marr Chase WR Cooper Kupp WR Kayshon Boutte,,,
10495,5259812737,drouse108 (1/3),0,86.3,DST 49ers  FLEX Mack Hollins QB Lamar Jackson RB David Montgomery RB Jadarian Price TE Dallas Goedert WR Mike Evans WR Parker Washington WR Stefon Diggs,,,
10495,5262500521,Grandy111,0,86.3,DST 49ers  FLEX Bijan Robinson QB Jordan Love RB Derrick Henry RB Kyle Monangai TE Dallas Goedert WR Deebo Samuel Sr. WR Jalen Coker WR Antonio Williams,,,
10497,5262127412,scottypee789,0,86.28001,DST Buccaneers  FLEX Deebo Samuel Sr. QB Baker Mayfield RB Bijan Robinson RB Ashton Jeanty TE Pat Freiermuth WR Emeka Egbuka WR Christian Watson WR Devaughn Vele,,,
10497,5263469065,chrisburns55,0,86.28,DST Ravens  FLEX Cooper Kupp QB Joe Burrow RB Derrick Henry RB Travis Etienne Jr. TE Colston Loveland WR Ja'Marr Chase WR DK Metcalf WR Jakobi Meyers,,,
10499,5261839251,PantherWave,0,86.22001,DST Texans  FLEX Christian McCaffrey QB Caleb Williams RB Breece Hall RB Kyle Monangai TE Colston Loveland WR Garrett Wilson WR Rome Odunze WR Pat Bryant,,,
10499,5260096899,mshaas (2/4),0,86.22,DST Jets  FLEX Jadarian Price QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE David Njoku WR Justin Jefferson WR Christian Watson WR Jalen Coker,,,
10499,5263887737,beufort67 (2/2),0,86.22,DST Buccaneers  FLEX Antonio Williams QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Darren Waller WR Justin Jefferson WR Tee Higgins WR Quentin Johnston,,,
10502,5263297133,shaners13,0,86.200005,DST 49ers  FLEX Tommy Tremble QB Lamar Jackson RB Derrick Henry RB Breece Hall TE Mike Gesicki WR Justin Jefferson WR Christian Watson WR Deebo Samuel Sr.,,,
10503,5259864012,bowen_k26,0,86.18,DST Buccaneers  FLEX Emeka Egbuka QB Baker Mayfield RB Bijan Robinson RB Javonte Williams TE Pat Freiermuth WR Mike Evans WR Parker Washington WR Kalif Raymond,,,
10503,5261077139,Stu_o,0,86.18,DST Buccaneers  FLEX DK Metcalf QB Brock Purdy RB Ashton Jeanty RB Tyjae Spears TE Dallas Goedert WR Justin Jefferson WR Mike Evans WR Devaughn Vele,,,
10505,5263391090,Buzcam (1/6),0,86.14,DST Cardinals  FLEX Trey McBride QB Jayden Daniels RB Bijan Robinson RB Breece Hall TE Evan Engram WR Tee Higgins WR Chris Godwin Jr. WR Marvin Harrison Jr.,,,
10505,5263391312,Buzcam (5/6),0,86.14,DST Cardinals  FLEX Trey McBride QB Jayden Daniels RB Bijan Robinson RB Breece Hall TE Evan Engram WR Tee Higgins WR Chris Godwin Jr. WR Marvin Harrison Jr.,,,
10507,5262126111,pvenob,0,86.12,DST Bears  FLEX Justin Jefferson QB C.J. Stroud RB Bijan Robinson RB Javonte Williams TE Mark Andrews WR Terry McLaurin WR DK Metcalf WR Rashid Shaheed,,,
10507,5263295212,Jest3r88 (2/3),0,86.12,DST Jaguars  FLEX Bijan Robinson QB Caleb Williams RB Derrick Henry RB Aaron Jones Sr. TE Mike Gesicki WR Justin Jefferson WR Jalen Coker WR Kalif Raymond,,,
10509,5261003987,Rjh7300,0,86.060005,DST Falcons  FLEX David Montgomery QB Trevor Lawrence RB Derrick Henry RB Ashton Jeanty TE Mike Gesicki WR Christian Watson WR Parker Washington WR Jalen Coker,,,
10509,5257768026,ericssinger,0,86.06,DST Cardinals  FLEX Derrick Henry QB Trevor Lawrence RB Ashton Jeanty RB J.K. Dobbins TE Mike Gesicki WR CeeDee Lamb WR Nico Collins WR Brian Thomas Jr.,,,
10511,5261247339,picklebarrell (1/7),0,86.02,DST Eagles  FLEX Jadarian Price QB Bo Nix RB Javonte Williams RB D'Andre Swift TE Dallas Goedert WR Tee Higgins WR Parker Washington WR Rome Odunze,,,
10512,5259817905,anthonyparker18,0,85.98,DST Ravens  FLEX Terry McLaurin QB Brock Purdy RB Ashton Jeanty RB Aaron Jones Sr. TE Dallas Goedert WR Justin Jefferson WR Rome Odunze WR Deebo Samuel Sr.,,,
10513,5258367930,zackhammer1,0,85.96,DST 49ers  FLEX Antonio Williams QB Trevor Lawrence RB Bijan Robinson RB Aaron Jones Sr. TE Mike Gesicki WR George Pickens WR Christian Watson WR Garrett Wilson,,,
10514,5258432528,yahga2019,0,85.92,DST Seahawks  FLEX Mike Gesicki QB Caleb Williams RB Derrick Henry RB Ashton Jeanty TE Dallas Goedert WR Chris Olave WR Christian Watson WR Kendrick Bourne,,,
10515,5263861264,AaronOlson7,0,85.88,DST Buccaneers  FLEX Breece Hall QB Bryce Young RB David Montgomery RB Jacory Croskey-Merritt TE Colston Loveland WR Ja'Marr Chase WR Luther Burden III WR Jayden Reed,,,
10516,5262493572,gshaffer603,0,85.86,DST 49ers  FLEX Dontayvion Wicks QB Jalen Hurts RB Javonte Williams RB D'Andre Swift TE Colston Loveland WR Mike Evans WR Christian Watson WR Pat Bryant,,,
10517,5263861939,88MacDonald (1/5),0,85.840004,DST 49ers  FLEX Bijan Robinson QB Jayden Daniels RB Christian McCaffrey RB Jadarian Price TE T.J. Hockenson WR Deebo Samuel Sr. WR Terry McLaurin WR Cooper Kupp,,,
10517,5263861977,88MacDonald (2/5),0,85.840004,DST 49ers  FLEX Bijan Robinson QB Jayden Daniels RB Christian McCaffrey RB Jadarian Price TE T.J. Hockenson WR Deebo Samuel Sr. WR Terry McLaurin WR Cooper Kupp,,,
10517,5263867207,88MacDonald (3/5),0,85.840004,DST 49ers  FLEX Bijan Robinson QB Jayden Daniels RB Christian McCaffrey RB Jadarian Price TE T.J. Hockenson WR Deebo Samuel Sr. WR Terry McLaurin WR Cooper Kupp,,,
10517,5263873751,88MacDonald (4/5),0,85.840004,DST 49ers  FLEX Bijan Robinson QB Jayden Daniels RB Christian McCaffrey RB Jadarian Price TE T.J. Hockenson WR Deebo Samuel Sr. WR Terry McLaurin WR Cooper Kupp,,,
10517,5263873866,88MacDonald (5/5),0,85.840004,DST 49ers  FLEX Bijan Robinson QB Jayden Daniels RB Christian McCaffrey RB Jadarian Price TE T.J. Hockenson WR Deebo Samuel Sr. WR Terry McLaurin WR Cooper Kupp,,,
10522,5256996994,Kentucky-Rebels,0,85.78001,DST Jaguars  FLEX Derrick Henry QB Bryce Young RB David Montgomery RB Chuba Hubbard TE Dallas Goedert WR Nico Collins WR Mike Evans WR Dontayvion Wicks,,,
10522,5259515679,ZacharySchafer,0,85.78,DST Buccaneers  FLEX Dontayvion Wicks QB Brock Purdy RB Bijan Robinson RB Rhamondre Stevenson TE Dallas Goedert WR Emeka Egbuka WR Chris Godwin Jr. WR DK Metcalf,,,
10522,5261853476,33kingdavid33,0,85.78,DST Packers  FLEX Dallas Goedert QB Baker Mayfield RB Derrick Henry RB Ashton Jeanty TE Juwan Johnson WR Emeka Egbuka WR George Pickens WR Rome Odunze,,,
10522,5263849208,swensong,0,85.77999,DST Raiders  FLEX Kayshon Boutte QB Baker Mayfield RB Bijan Robinson RB Bucky Irving TE Kenyon Sadiq WR Justin Jefferson WR Emeka Egbuka WR Rome Odunze,,,
10526,5259897639,profloop,0,85.72,DST Jaguars  FLEX Emeka Egbuka QB C.J. Stroud RB Bijan Robinson RB Ashton Jeanty TE Colston Loveland WR Mike Evans WR Jalen Coker WR Kayshon Boutte,,,
10526,5261117698,kgrgry,0,85.72,DST 49ers  FLEX Mike Gesicki QB Carson Wentz RB Ashton Jeanty RB Breece Hall TE David Njoku WR Justin Jefferson WR Ja'Marr Chase WR George Pickens,,,
10528,5262931830,smittyinabby,0,85.7,DST Buccaneers  FLEX Bijan Robinson QB Jordan Love RB Derrick Henry RB Ashton Jeanty TE Cade Otton WR Chris Godwin Jr. WR Deebo Samuel Sr. WR Kayshon Boutte,,,
10529,5260201978,priley27,0,85.68001,DST Jaguars  FLEX Ja'Marr Chase QB Baker Mayfield RB Derrick Henry RB Jadarian Price TE Dallas Goedert WR Zay Flowers WR Courtland Sutton WR Dontayvion Wicks,,,
10530,5262629776,fgpango (3/4),0,85.64001,DST 49ers  FLEX Justin Jefferson QB Jayden Daniels RB TreVeyon Henderson RB Aaron Jones Sr. TE Colston Loveland WR Christian Watson WR Deebo Samuel Sr. WR Antonio Williams,,,
10531,5261447270,patjrybak (2/2),0,85.62,DST Eagles  FLEX Jalen Coker QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Dallas Goedert WR Mike Evans WR Christian Watson WR Kalif Raymond,,,
10531,5261958728,minn21 (13/20),0,85.62,DST Broncos  FLEX Jalen Coker QB Caleb Williams RB David Montgomery RB Aaron Jones Sr. TE Mark Andrews WR Justin Jefferson WR George Pickens WR Terry McLaurin,,,
10531,5263297742,bigmak83 (3/3),0,85.62,DST Chargers  FLEX Christian Watson QB Cam Ward RB Saquon Barkley RB MarShawn Lloyd TE Harold Fannin Jr. WR Justin Jefferson WR Emeka Egbuka WR Carnell Tate,,,
